id,date,mean,min,max,stdev,field,year,month,day,month_day
170,2016-01-14,0.1438377214250206,0.05935050547122955,0.5745928287506104,0.02520009741590672,G1,2016,1,14,01-14
171,2016-01-01,0.14674617559946404,0.07565059512853622,0.5157468914985657,0.01848297228741311,G1,2016,1,1,01-01
172,2018-10-22,0.19566892674178174,0.08504398912191391,0.6202651262283325,0.026265481699310752,G2,2018,10,22,10-22
173,2018-10-17,0.17953824086533074,0.11451863497495651,0.5871145129203796,0.02492423902378762,G2,2018,10,17,10-17
174,2018-10-15,0.15775636555264594,0.09658326953649521,0.5647099018096924,0.021922957085343458,G2,2018,10,15,10-15
175,2018-10-10,0.16392791068238258,0.09334657341241837,0.4984908401966095,0.023634858642704714,G2,2018,10,10,10-10
176,2018-10-02,0.1420945860360127,0.08421052992343903,0.6351677179336548,0.017721960506742403,G2,2018,10,2,10-02
177,2018-09-30,0.14232260967941399,0.07979798316955566,0.6602791547775269,0.02037668842175819,G2,2018,9,30,09-30
178,2018-09-27,0.1489124403782325,0.1013110876083374,0.6110506653785706,0.020551153982844857,G2,2018,9,27,09-27
179,2018-09-22,0.13646228318611114,0.06330275535583496,0.6491228342056274,0.01815891483639869,G2,2018,9,22,09-22
180,2018-09-17,0.13452813374175135,0.042916473001241684,0.6994072794914246,0.01985179664191525,G2,2018,9,17,09-17
181,2018-09-15,0.13804995581961058,0.04651162773370743,0.6133333444595337,0.019123469886972173,G2,2018,9,15,09-15
182,2018-09-12,0.14715272947487548,0.09226692467927933,0.597517728805542,0.01848715516250788,G2,2018,9,12,09-12
183,2018-09-10,0.1382892932333055,0.07696031033992767,0.6502307653427124,0.020556391940563225,G2,2018,9,10,09-10
184,2018-09-02,0.13148260081332808,0.06295638531446457,0.5331199169158936,0.019699238591385056,G2,2018,9,2,09-02
185,2018-08-31,0.13585762661098835,0.05957656353712082,0.5015268921852112,0.01918208084158531,G2,2018,8,31,08-31
186,2018-08-28,0.13468045022889957,-0.01699279062449932,0.47641682624816895,0.02171153769391256,G2,2018,8,28,08-28
187,2018-08-23,0.12365898850249268,-0.03139450028538704,0.5007429122924805,0.019742517629902197,G2,2018,8,23,08-23
188,2018-08-21,0.12929828957119496,-0.05298170447349548,0.46439167857170105,0.020592452893482265,G2,2018,8,21,08-21
189,2018-08-18,0.1252238844200475,-0.08131970465183258,0.48414984345436096,0.020022421042870244,G2,2018,8,18,08-18
190,2018-08-16,0.12325893566524897,-0.06770002096891403,0.5017909407615662,0.02091729301492025,G2,2018,8,16,08-16
191,2018-08-13,0.1260233623504039,-0.042461004108190536,0.49227872490882874,0.020025783808462375,G2,2018,8,13,08-13
192,2018-08-11,0.12461397205331079,-0.0693366676568985,0.48225751519203186,0.021302390074610093,G2,2018,8,11,08-11
193,2018-08-08,0.12806871748106988,-0.04560710862278938,0.5161167979240417,0.020853187902889397,G2,2018,8,8,08-08
194,2018-08-03,0.12323519902213924,0.04427202045917511,0.4532374143600464,0.020222625565604422,G2,2018,8,3,08-03
195,2018-08-01,0.1263881209782686,-0.10248839855194092,0.4874514043331146,0.022518178807584877,G2,2018,8,1,08-01
196,2018-07-27,0.12164771191963401,-0.11749134957790375,0.5196394324302673,0.022659164705762833,G2,2018,7,27,07-27
197,2018-07-24,0.11967423268912859,0.020273610949516296,0.44785276055336,0.02090163936144746,G2,2018,7,24,07-24
198,2018-07-22,0.12343025862703731,-0.148591548204422,0.5080565810203552,0.02330845913468298,G2,2018,7,22,07-22
199,2018-07-19,0.11891797718051911,-0.12932662665843964,0.4925484359264374,0.022773847751039893,G2,2018,7,19,07-19
200,2018-07-17,0.11838517621588372,-0.13884074985980988,0.5225988626480103,0.023768974370414274,G2,2018,7,17,07-17
201,2018-07-14,0.12011464948577631,-0.03809523954987526,0.5184450745582581,0.02252295115106692,G2,2018,7,14,07-14
202,2018-07-09,0.1221175432376446,-0.11475976556539536,0.48054835200309753,0.023311022594057096,G2,2018,7,9,07-09
203,2018-07-07,0.1210603709485184,-0.17464745044708252,0.5529837012290955,0.023837558020751735,G2,2018,7,7,07-07
204,2018-07-04,0.12366890702314022,0.0018441678257659078,0.4863188564777374,0.023261750438861674,G2,2018,7,4,07-04
205,2018-06-29,0.12180338843042364,-0.08130080997943878,0.3916199207305908,0.035039334386754044,G2,2018,6,29,06-29
206,2018-06-24,0.1322518356061743,-0.011616329662501812,0.46164020895957947,0.02211217946947217,G2,2018,6,24,06-24
207,2018-06-22,0.13670027696297926,-0.1375371664762497,0.5038084983825684,0.022924484758532548,G2,2018,6,22,06-22
208,2018-06-19,0.14068273881115514,-0.06191839650273323,0.4930707514286041,0.021892702960341945,G2,2018,6,19,06-19
209,2018-06-17,0.13460226639764875,-0.1815219521522522,0.5581841468811035,0.022897158607627477,G2,2018,6,17,06-17
210,2018-06-14,0.13460781442099254,0.01147917378693819,0.47319960594177246,0.0208760317515732,G2,2018,6,14,06-14
211,2018-06-12,0.13881000883894312,-0.16311584413051605,0.5157819390296936,0.022673444683412838,G2,2018,6,12,06-12
212,2018-06-07,0.1390732713882861,-0.21899335086345673,0.6269242167472839,0.023388310775596343,G2,2018,6,7,06-07
213,2018-06-04,0.13511703810247228,0.02219873107969761,0.4829700291156769,0.021190565004566755,G2,2018,6,4,06-04
214,2018-06-02,0.13547226064408838,-0.1748325675725937,0.5089552402496338,0.02291385971893167,G2,2018,6,2,06-02
215,2018-05-23,0.13509257437919822,-0.11212640255689621,0.5003631114959717,0.022946225963203143,G2,2018,5,23,05-23
216,2018-05-20,0.1335074738354013,-0.19892996549606323,0.4924681484699249,0.023196087831428666,G2,2018,5,20,05-20
217,2018-05-18,0.1301358879641556,-0.0686635971069336,0.5984121561050415,0.02255458923883286,G2,2018,5,18,05-18
218,2018-05-15,0.13204162210229467,-0.114543117582798,0.5173648595809937,0.02114560321382607,G2,2018,5,15,05-15
219,2018-05-13,0.1360838325809599,-0.09990029782056808,0.5612903237342834,0.023177200616562373,G2,2018,5,13,05-13
220,2018-05-08,0.13481655198458348,0.055088307708501816,0.6514550447463989,0.02270296957607231,G2,2018,5,8,05-08
221,2018-05-05,0.1294577938966297,-0.07283156365156174,0.5127840638160706,0.02153939992244113,G2,2018,5,5,05-05
222,2018-05-03,0.13657049545650407,0.002601908054202795,0.5530556440353394,0.022099855842071647,G2,2018,5,3,05-03
223,2018-04-28,0.13459261285437343,-0.00124161911662668,0.6481054425239563,0.02261358468131679,G2,2018,4,28,04-28
224,2018-04-25,0.13738558006337961,0.032339565455913544,0.503496527671814,0.022422152928339496,G2,2018,4,25,04-25
225,2018-04-23,0.1397570640485221,0.030234145000576973,0.5274078845977783,0.023033445548942304,G2,2018,4,23,04-23
226,2018-04-18,0.1402247129082302,-0.00399717828258872,0.5374860167503357,0.023626648245236845,G2,2018,4,18,04-18
227,2018-04-15,0.1418739036899648,0.07581385225057602,0.47527021169662476,0.022363445616913412,G2,2018,4,15,04-15
228,2018-04-10,0.1322299048225373,0.017402376979589462,0.4888157844543457,0.020120102645277235,G2,2018,4,10,04-10
229,2018-04-08,0.1366365242750199,0.04938271641731262,0.5129151344299316,0.022792171926800824,G2,2018,4,8,04-08
230,2018-04-05,0.13706937680687392,0.06628746539354324,0.5093367695808411,0.021572932563354363,G2,2018,4,5,04-05
231,2018-03-31,0.13546227164331692,0.013912309892475605,0.5260229110717773,0.021850916215393784,G2,2018,3,31,03-31
232,2018-03-29,0.1370608549550251,0.037678446620702744,0.5351548194885254,0.0242603331394696,G2,2018,3,29,03-29
233,2018-03-24,0.14323335653563496,0.06266318261623383,0.5372670888900757,0.024548225897718604,G2,2018,3,24,03-24
234,2018-03-19,0.13842268049200354,0.07012058794498444,0.5619351267814636,0.02624899218920194,G2,2018,3,19,03-19
235,2018-03-16,0.13779091129236692,0.05950590595602989,0.5479892492294312,0.02576985304329093,G2,2018,3,16,03-16
236,2018-03-14,0.14231028692843747,0.07017543911933899,0.615215003490448,0.027859430941320977,G2,2018,3,14,03-14
237,2018-03-11,0.1388374969351402,0.06941081583499908,0.5886058807373047,0.028035438842933764,G2,2018,3,11,03-11
238,2018-02-27,0.14399985704386908,0.06203756481409073,0.49699288606643677,0.023926729709430855,G2,2018,2,27,02-27
239,2018-02-22,0.14905834905541276,0.08621830493211746,0.5900131464004517,0.0200571665507225,G2,2018,2,22,02-22
240,2018-02-19,0.13706853154007834,0.09073055535554886,0.48240166902542114,0.017303640941843546,G2,2018,2,19,02-19
241,2018-02-14,0.13610139197319532,0.08740157634019852,0.4726998507976532,0.017955136742666036,G2,2018,2,14,02-14
242,2018-02-12,0.13982178639540616,0.07859829813241959,0.5010968446731567,0.019535893125366334,G2,2018,2,12,02-12
243,2018-02-09,0.13567352408170247,0.07731848210096359,0.5093186497688293,0.019434342310816168,G2,2018,2,9,02-09
244,2018-02-07,0.13759154802391246,0.07583037763834,0.5177353620529175,0.021303431666042233,G2,2018,2,7,02-07
245,2018-02-04,0.1359653176245993,0.06672976911067963,0.4547707438468933,0.022207252722220974,G2,2018,2,4,02-04
246,2018-01-30,0.1535945815958626,0.0953751653432846,0.4724099040031433,0.017031975405606647,G2,2018,1,30,01-30
247,2018-01-18,0.14488820690212412,0.09314914792776108,0.5133550763130188,0.01657907687719186,G2,2018,1,18,01-18
248,2018-01-15,0.14261349456115743,0.09512507170438766,0.45630529522895813,0.016042070823465666,G2,2018,1,15,01-15
249,2018-01-10,0.14229495048460628,0.0980713963508606,0.43936052918434143,0.015218186529013338,G2,2018,1,10,01-10
250,2018-01-08,0.14489628540027555,0.09964093565940857,0.43927568197250366,0.017684313518958265,G2,2018,1,8,01-08
251,2018-01-05,0.1453692018602021,0.10580204427242279,0.45115503668785095,0.016763105634587955,G2,2018,1,5,01-05
252,2018-01-03,0.1529150324237829,0.09628261625766754,0.516417920589447,0.0194108545626606,G2,2018,1,3,01-03
253,2017-12-29,0.14836688434177597,-0.07916666567325592,0.5113003849983215,0.024780098587556396,G2,2017,12,29,12-29
254,2017-12-26,0.15439802313114023,0.10650642216205597,0.4447861313819885,0.015671022869581077,G2,2017,12,26,12-26
255,2017-12-19,0.14147680315556457,0.06381510943174362,0.453125,0.024391065299086273,G2,2017,12,19,12-19
256,2017-12-16,0.13854830556357894,0.09471237659454346,0.46851956844329834,0.017517956009901872,G2,2017,12,16,12-16
257,2017-12-14,0.14106768394469518,0.09192325174808502,0.5164397358894348,0.018970263183780606,G2,2017,12,14,12-14
258,2017-12-11,0.13686852200300598,0.08715325593948364,0.4854651093482971,0.018311038493023825,G2,2017,12,11,12-11
259,2017-12-09,0.14233850638040424,0.09172932058572769,0.4862637221813202,0.021816731349280256,G2,2017,12,9,12-09
260,2017-11-24,0.1441352070157711,0.0934906080365181,0.5496259331703186,0.023153824125639974,G2,2017,11,24,11-24
261,2017-11-11,0.14937684571213264,0.0725967288017273,0.4918885827064514,0.019850683396112925,G2,2017,11,11,11-11
262,2017-11-09,0.15192284160511538,0.08658508211374283,0.49615275859832764,0.021996034186274483,G2,2017,11,9,11-09
263,2017-11-06,0.17177028319003415,0.0923076942563057,0.48302870988845825,0.019573296148434442,G2,2017,11,6,11-06
264,2017-11-04,0.16798181748265295,0.09121837466955185,0.4975845515727997,0.01994374640693747,G2,2017,11,4,11-04
265,2017-11-01,0.14998832681520766,0.07280772179365158,0.5245097875595093,0.02243716596098806,G2,2017,11,1,11-01
266,2017-10-27,0.14474226068213997,0.07268775999546051,0.5361542701721191,0.019370444405545986,G2,2017,10,27,10-27
267,2017-09-25,0.5308263922853745,0.15984252095222473,0.677493155002594,0.06328469927602155,G2,2017,9,25,09-25
268,2017-09-22,0.6054614636899083,0.13522297143936157,0.7504125237464905,0.07358567663861139,G2,2017,9,22,09-22
269,2017-09-07,0.7669667855334902,0.13161088526248932,0.843670666217804,0.07218168400430677,G2,2017,9,7,09-07
270,2017-09-05,0.7916024217479186,0.10951783508062363,0.8574686646461487,0.07372158171060601,G2,2017,9,5,09-05
271,2017-09-02,0.7869283624582326,0.12726645171642303,0.8486374020576477,0.06917061204175427,G2,2017,9,2,09-02
272,2017-08-31,0.8088408942434944,0.11137683689594269,0.8630338907241821,0.0688997672193867,G2,2017,8,31,08-31
273,2017-08-23,0.8102399016416079,0.04867340996861458,0.8561797738075256,0.06202661769197024,G2,2017,8,23,08-23
274,2017-08-18,0.8229956646899484,-0.04533042013645172,0.8648191690444946,0.06260231739875172,G2,2017,8,18,08-18
275,2017-08-16,0.8321363055362578,0.10197519510984421,0.870787501335144,0.06129050399211428,G2,2017,8,16,08-16
276,2017-08-13,0.8353861339325052,-0.015180878341197968,0.8739781975746155,0.05974266350642205,G2,2017,8,13,08-13
277,2017-08-11,0.8383890220769344,0.1245877593755722,0.8748689293861389,0.058118839424512875,G2,2017,8,11,08-11
278,2017-08-08,0.8308869113972615,0.06062281131744385,0.867268443107605,0.05818181102791868,G2,2017,8,8,08-08
279,2017-08-03,0.7332818302388706,0.10275811702013016,0.7971633672714233,0.046676802716349365,G2,2017,8,3,08-03
280,2017-07-29,0.8325278844190928,0.030249109491705894,0.8704774379730225,0.05911083181381186,G2,2017,7,29,07-29
281,2017-07-27,0.8394444072283865,0.036802973598241806,0.8773471117019653,0.05768839786856317,G2,2017,7,27,07-27
282,2017-07-24,0.8275906652392847,-0.00579080730676651,0.8658985495567322,0.05580516100671826,G2,2017,7,24,07-24
283,2017-07-22,0.8317963901852206,0.09778142720460892,0.8744550943374634,0.056922841807584314,G2,2017,7,22,07-22
284,2017-07-19,0.40987498119830734,0.31387943029403687,0.5573299527168274,0.029483269849302968,G2,2017,7,19,07-19
285,2017-07-09,0.7832805732476685,0.0013999067014083266,0.8501237034797668,0.06134484141040759,G2,2017,7,9,07-09
286,2017-07-07,0.7752280117462295,0.08319798111915588,0.8443247079849243,0.05806394350606474,G2,2017,7,7,07-07
287,2017-07-04,0.7490453022137505,0.01944444514811039,0.8296622633934021,0.05737274799788101,G2,2017,7,4,07-04
288,2017-07-02,0.7484407874183757,0.028580868616700172,0.8418477177619934,0.0654521875538592,G2,2017,7,2,07-02
289,2017-06-24,0.6355995349847388,0.004044803790748119,0.7967423796653748,0.07434722878198531,G2,2017,6,24,06-24
290,2017-06-14,0.43116865996779097,0.03691171854734421,0.8212445378303528,0.060294973699250604,G2,2017,6,14,06-14
291,2017-06-04,0.26049291406402303,0.018610060214996338,0.8339934945106506,0.03537968374070923,G2,2017,6,4,06-04
292,2017-05-28,0.2102772411144789,0.003405994502827525,0.7865168452262878,0.04179607245811226,G2,2017,5,28,05-28
293,2017-05-25,0.18187754496211458,-0.02996429055929184,0.8288323879241943,0.03244742666378579,G2,2017,5,25,05-25
294,2017-05-15,0.1527345778644866,0.004745140206068754,0.773396909236908,0.032439402951557714,G2,2017,5,15,05-15
295,2017-05-08,0.15249305456955545,0.00537804514169693,0.8181818127632141,0.034613181388214384,G2,2017,5,8,05-08
296,2017-05-05,0.1520731316925181,0.026293227449059486,0.78509122133255,0.03156716215554576,G2,2017,5,5,05-05
297,2017-04-25,0.14401006180221773,0.02326934225857258,0.6742762923240662,0.027034590508702622,G2,2017,4,25,04-25
298,2017-04-18,0.14403419955570906,0.08090931177139282,0.6771635413169861,0.026781071442517564,G2,2017,4,18,04-18
299,2017-04-05,0.14300542565995536,-0.003536568023264408,0.6104868650436401,0.029831002421835236,G2,2017,4,5,04-05
300,2017-03-06,0.15659665131190248,0.03766666725277901,0.5376816391944885,0.02020185801310899,G2,2017,3,6,03-06
301,2017-02-24,0.1520468233826171,0.021151969209313393,0.4643874764442444,0.01593274253528715,G2,2017,2,24,02-24
302,2017-02-17,0.1599127447525178,0.06182987987995148,0.5261043906211853,0.015933992821159575,G2,2017,2,17,02-17
303,2017-02-07,0.15881375096103376,0.049610089510679245,0.5613526701927185,0.017874430889897396,G2,2017,2,7,02-07
304,2017-01-18,0.16871602007793557,0.036505088210105896,0.6201079487800598,0.018345051332770534,G2,2017,1,18,01-18
305,2017-01-15,0.17728869015822155,0.013145826756954193,0.5080278515815735,0.020888111519018215,G2,2017,1,15,01-15
306,2017-01-05,0.15912027210898552,0.06874736398458481,0.4834398627281189,0.02234507776414615,G2,2017,1,5,01-05
307,2016-12-29,0.16702723582401952,0.049796901643276215,0.5983962416648865,0.01817446343092029,G2,2016,12,29,12-29
308,2016-12-26,0.17061873820940437,0.06280349940061569,0.4804941415786743,0.020327407061510514,G2,2016,12,26,12-26
309,2016-11-26,0.2237276958978911,0.07263107597827911,0.4355419874191284,0.01942858024684674,G2,2016,11,26,11-26
310,2016-11-19,0.2616289227221914,0.08723864704370499,0.5377298593521118,0.02766431716450254,G2,2016,11,19,11-19
311,2016-11-16,0.27554972968880725,0.0967085137963295,0.46508803963661194,0.032668540157009596,G2,2016,11,16,11-16
312,2016-11-06,0.40532616264964894,0.07754386216402054,0.6129870414733887,0.0857648670346415,G2,2016,11,6,11-06
313,2016-10-27,0.5460227328835595,0.13797356188297272,0.7547137141227722,0.12066318371119934,G2,2016,10,27,10-27
314,2016-10-20,0.5914083474324625,0.18051813542842865,0.7869517207145691,0.12467831848453377,G2,2016,10,20,10-20
315,2016-10-07,0.6438346530674964,0.18185420334339142,0.8023360371589661,0.1119579308530574,G2,2016,10,7,10-07
316,2016-09-27,0.7163079076490797,0.17690801620483398,0.8314083218574524,0.08820808598139707,G2,2016,9,27,09-27
317,2016-09-10,0.730840995309753,0.1893640011548996,0.8526827692985535,0.0793720129777693,G2,2016,9,10,09-10
318,2016-09-07,0.7231884530550138,0.18544653058052063,0.8350599408149719,0.06677982245459939,G2,2016,9,7,09-07
319,2016-08-28,0.6806794721207843,0.105837881565094,0.8690382838249207,0.06487245877468785,G2,2016,8,28,08-28
320,2016-08-21,0.635610090261063,0.19189566373825073,0.8730862140655518,0.07062182122843544,G2,2016,8,21,08-21
321,2016-08-18,0.6133286942592485,0.1833030879497528,0.8557214140892029,0.0710161100874593,G2,2016,8,18,08-18
322,2016-08-08,0.5204660612401473,0.17591720819473267,0.857596218585968,0.06808024029164883,G2,2016,8,8,08-08
323,2016-08-01,0.42940608787999063,0.11659297347068787,0.860069751739502,0.058964004335236124,G2,2016,8,1,08-01
324,2016-07-29,0.41458981994373695,0.13879485428333282,0.8537549376487732,0.05710192735085228,G2,2016,7,29,07-29
325,2016-07-19,0.3423984264410682,0.12964260578155518,0.8333034515380859,0.04436895051257906,G2,2016,7,19,07-19
326,2016-07-09,0.26283675346922136,0.0858064517378807,0.8170347213745117,0.03690915951475661,G2,2016,7,9,07-09
327,2016-06-29,0.20999821906160657,0.08189022541046143,0.7195919156074524,0.027039332869432362,G2,2016,6,29,06-29
328,2016-06-02,0.1460198668493919,-0.03206291422247887,0.37031081318855286,0.042834749536531665,G2,2016,6,2,06-02
329,2016-05-30,0.15951807243363303,0.04616057872772217,0.4570957124233246,0.020469051582786224,G2,2016,5,30,05-30
330,2016-05-20,0.152105496045604,0.035335689783096313,0.4203592836856842,0.020085168367784907,G2,2016,5,20,05-20
331,2016-05-13,0.156179520615186,0.03895438089966774,0.5600762963294983,0.021241101781177146,G2,2016,5,13,05-13
332,2016-04-20,0.060142279828329204,-0.07513868063688278,0.40262582898139954,0.04671764961602351,G2,2016,4,20,04-20
333,2016-04-13,0.12139410968230521,-0.012101753614842892,0.5814560651779175,0.0228945124046554,G2,2016,4,13,04-13
334,2016-03-14,0.15341023062059622,0.034311700612306595,0.47641509771347046,0.021674446468316812,G2,2016,3,14,03-14
335,2016-02-13,0.14079346408354232,0.029919931665062904,0.5738963484764099,0.02706683566332777,G2,2016,2,13,02-13
336,2016-02-10,0.13577962824195214,0.030326005071401596,0.5897062420845032,0.025466013163777678,G2,2016,2,10,02-10
337,2016-01-31,0.12940077947241932,0.06012793257832527,0.5593996644020081,0.023020558690281686,G2,2016,1,31,01-31
338,2016-01-14,0.13535717981716897,0.05648855119943619,0.5634161829948425,0.023637304465407984,G2,2016,1,14,01-14
339,2016-01-01,0.14044046316849393,0.04060765355825424,0.43043723702430725,0.01845623041066326,G2,2016,1,1,01-01
